Name:  | Date: 3/5/23 | Time: 18:03:47 | Oper: 0rgan1cElectronics!          
X/Z	Nm	Nw	Nc	Model	X-axis	Y-axis	Z-axis	Path	Temp (C)
2 	 29 	 911 	 2 	 4 	 0 	 0 	 0 	 1 	 25
1 	 1
1 	 0
 209	-0.01733	-0.01025	-0.03305	-0.00772	-0.01458	-0.00686	-0.03656	0.00202	-0.01977	-0.00666	-0.03676	-0.00577	-0.02967	-0.01025	-0.02419	-0.00483	-0.01228	0.01885	0.00206	0.01193	0.07050	0.02783	0.04228	0.03025	0.07180	0.08108	0.02348	0.03074	0.07907 
 210	-0.00373	-0.02865	0.00975	-0.00998	0.03475	0.00055	-0.02451	0.01344	-0.03677	-0.02835	0.06038	-0.00459	-0.00715	-0.01363	-0.02314	0.01953	0.00318	0.03004	-0.01061	0.02611	0.01056	0.01366	0.05975	0.04730	0.03335	0.01312	0.00661	0.07548	0.02641 
 211	0.00745	-0.00133	-0.00581	0.00630	-0.01264	-0.02127	-0.01536	0.00030	-0.00351	-0.00449	0.02129	-0.04352	0.02474	-0.02972	-0.00864	0.00090	0.02325	-0.01408	0.02096	0.03086	0.04189	0.02937	0.02554	0.05741	0.00621	0.06227	0.10798	0.03266	0.02090 
 212	0.00222	-0.00622	0.00030	0.01640	0.02023	-0.00184	0.00059	0.00832	0.02467	0.04746	-0.00794	0.01298	-0.01950	0.00632	0.00148	0.01470	0.00243	0.02824	0.02532	0.03838	0.06732	0.04547	0.02833	0.03138	0.05209	0.04676	0.04250	0.06098	0.03901 
 213	-0.04479	-0.01552	-0.02987	-0.02338	0.00163	0.00129	-0.03031	-0.03677	-0.05755	-0.04967	0.00072	-0.02165	-0.01574	-0.02169	-0.04435	-0.01470	-0.03057	0.00868	-0.03781	0.00869	-0.05805	0.03364	0.04195	0.02392	0.04200	0.05050	0.01658	0.02621	-0.00686 
 214	-0.00824	-0.00797	-0.01602	0.03229	-0.02375	-0.04504	-0.00039	-0.03091	-0.02426	-0.03891	-0.03763	-0.02362	-0.02294	-0.03121	-0.02348	-0.01566	-0.00031	0.01578	0.02373	0.00785	0.03949	0.01590	0.00827	0.04984	0.04125	0.02442	0.00729	-0.00793	0.02286 
 215	0.00054	0.00819	0.02428	0.01525	0.04852	0.01656	0.01627	0.00861	0.04036	0.03212	0.00097	0.02414	-0.00678	0.03185	0.00078	0.00860	0.00822	0.03183	0.01552	0.03258	0.08328	0.06692	0.04132	0.06613	0.05746	0.05761	0.09414	0.04989	0.12290 
 216	0.04395	0.02802	0.04231	0.00587	-0.00108	0.02722	0.05009	0.04291	0.02735	0.01250	0.02767	0.01131	0.03608	-0.01588	0.03503	0.05074	0.03503	0.02776	0.02813	0.07462	0.02792	0.09027	0.10988	0.07457	0.05707	0.06654	0.08204	0.10931	0.06498 
 217	-0.01071	-0.03518	-0.05027	-0.03127	0.00928	-0.03229	-0.04830	-0.03426	-0.02632	-0.03327	-0.03277	-0.08450	-0.00861	-0.05635	-0.04912	-0.03433	-0.04953	-0.01721	-0.02610	-0.03538	0.02599	-0.04076	0.01696	0.01051	-0.04708	0.00914	-0.00955	-0.01156	0.00031 
 218	-0.00635	-0.00929	-0.00274	0.03369	-0.00119	0.01541	0.02390	0.00207	-0.01228	-0.00459	0.00717	-0.00413	0.03308	-0.02372	0.01086	0.01008	0.01298	0.00921	0.02224	0.02092	0.02620	0.05915	0.09452	0.09212	0.06995	0.07739	0.04317	0.03517	0.04030 
 219	0.00086	0.04807	0.02318	0.01118	-0.00693	-0.02196	-0.02059	0.00095	0.01787	0.02660	-0.03668	-0.00274	0.01042	0.04266	-0.00293	0.00836	0.02758	0.01687	0.08033	0.05721	0.07275	0.03353	0.06025	0.03824	0.04241	0.06839	0.05570	0.05902	0.03331 
